ID1	ID2	Y	Map	X1	X2
"DB00898"	"DB00835"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CCO"	"CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1"
"DB01176"	"DB08883"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1"	"O=C1N(C=C(C=C1C1=CC=CC=C1C#N)C1=NC=CC=C1)C1=CC=CC=C1"
"DB00434"	"DB00484"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12"	"BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12"
"DB01618"	"DB00653"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2"	"[Mg++].[O-]S([O-])(=O)=O"
"DB01242"	"DB06204"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2"	"CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1"
"DB00972"	"DB00193"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O"	"COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C"
"DB00555"	"DB00653"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1"	"[Mg++].[O-]S([O-])(=O)=O"
"DB00645"	"DB00366"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1"	"CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1"
"DB01403"	"DB00726"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1"	"CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12"
"DB00924"	"DB08883"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12"	"O=C1N(C=C(C=C1C1=CC=CC=C1C#N)C1=NC=CC=C1)C1=CC=CC=C1"
"DB01041"	"DB01192"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12"	"[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O"
"DB00425"	"DB01624"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1"	"OCCN1CCN(CC\C=C2\C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1"
"DB01173"	"DB01215"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C"	"ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1"
"DB00921"	"DB01452"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4"	"[H][C@@]12C=C[C@H](OC(C)=O)[C@@H]3OC4=C(OC(C)=O)C=CC5=C4[C@]13CCN(C)[C@@H]2C5"
"DB01041"	"DB01198"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12"	"CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1"
"DB01018"	"DB09072"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl"	"[Na+].OCCCC([O-])=O"
"DB09224"	"DB08883"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1"	"O=C1N(C=C(C=C1C1=CC=CC=C1C#N)C1=NC=CC=C1)C1=CC=CC=C1"
"DB04908"	"DB09072"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"FC(F)(F)C1=CC(=CC=C1)N1CCN(CCN2C(=O)NC3=CC=CC=C23)CC1"	"[Na+].OCCCC([O-])=O"
"DB00899"	"DB08883"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC"	"O=C1N(C=C(C=C1C1=CC=CC=C1C#N)C1=NC=CC=C1)C1=CC=CC=C1"
"DB00996"	"DB01397"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"NCC1(CC(O)=O)CCCCC1"	"[Mg++].OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O"
"DB00950"	"DB06204"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1"	"CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1"
"DB09224"	"DB00557"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1"	"OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1"
"DB00921"	"DB00494"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4"	"CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N"
"DB00921"	"DB00327"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4"	"[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O"
"DB00921"	"DB00321"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4"	"CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12"
"DB00921"	"DB00490"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4"	"O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1"
"DB00956"	"DB00909"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O"	"NS(=O)(=O)CC1=NOC2=CC=CC=C12"
"DB00956"	"DB00906"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O"	"CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1"
"DB00956"	"DB00907"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O"	"[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C"
"DB00956"	"DB00904"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O"	"CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2"
"DB04844"	"DB00484"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"COC1=C(OC)C=C2C3CC(=O)C(CC(C)C)CN3CCC2=C1"	"BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12"
"DB00956"	"DB01202"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O"	"CC[C@H](N1CCCC1=O)C(N)=O"
"DB00370"	"DB00660"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1"	"CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1"
"DB01356"	"DB00450"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"[Li+]"	"FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12"
"DB00497"	"DB00450"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C"	"FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12"
"DB00231"	"DB06204"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1"	"CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1"
"DB00425"	"DB00349"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1"	"CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O"
"DB01615"	"DB06204"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O)N(C)C"	"CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1"
"DB00611"	"DB00653"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1"	"[Mg++].[O-]S([O-])(=O)=O"
"DB09034"	"DB00996"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"[H][C@@]1(C)CCN(CCN1C(=O)C1=C(C=CC(C)=C1)N1N=CC=N1)C1=NC2=C(O1)C=CC(Cl)=C2"	"NCC1(CC(O)=O)CCCCC1"
"DB00425"	"DB00341"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1"	"OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1"
"DB00425"	"DB01219"	16	"#Drug1 may increase the central nervous system depressant (CNS depressant) activities of #Drug2."	"CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1"	"[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O"
"DB00904"	"DB06825"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2"	"CC(C)C[C@H](NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O"
"DB01267"	"DB00503"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1"	"CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1"
"DB09078"	"DB00927"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"COC1=C(C=C2C(OC3=CC=C(NC(=O)NC4CC4)C(Cl)=C3)=CC=NC2=C1)C(N)=O"	"NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1"
"DB01182"	"DB01591"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1"	"O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1"
"DB00420"	"DB09082"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12"	"OCC1=C(O)C=CC(=C1)[C@@H](O)CNCCCCCCOCCOCC1=C(Cl)C=CC=C1Cl"
"DB00420"	"DB09083"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12"	"COC1=C(OC)C=C2[C@@H](CN(C)CCCN3CCC4=CC(OC)=C(OC)C=C4CC3=O)CC2=C1"
"DB00420"	"DB09080"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12"	"COC1=CC=C(CC(C)(C)NC[C@H](O)C2=C3OCC(=O)NC3=CC(O)=C2)C=C1"
"DB00218"	"DB01036"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O"	"CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C"
"DB01211"	"DB00757"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC"	"[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2"
"DB01211"	"DB00753"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC"	"FC(F)OC(Cl)C(F)(F)F"
"DB01184"	"DB04953"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2"	"CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1"
"DB00472"	"DB01075"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1"	"CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1"
"DB00207"	"DB00871"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O"	"CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1"
"DB00489"	"DB08903"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1"	"COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CC=C2"
"DB00199"	"DB01236"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O"	"FCOC(C(F)(F)F)C(F)(F)F"
"DB00199"	"DB01233"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O"	"CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC"
"DB01137"	"DB00358"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1"	"OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F"
"DB06708"	"DB00949"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1"	"NC(=O)OCC(COC(N)=O)C1=CC=CC=C1"
"DB01155"	"DB06825"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O"	"CC(C)C[C@H](NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O"
"DB01182"	"DB00556"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1"	"FC(F)(F)C(F)(F)C(F)(F)F"
"DB00757"	"DB01242"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2"	"CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2"
"DB04855"	"DB01165"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2"	"CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1"
"DB04844"	"DB00529"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"COC1=C(OC)C=C2C3CC(=O)C(CC(C)C)CN3CCC2=C1"	"OC(=O)P(O)(O)=O"
"DB06708"	"DB02546"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1"	"ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1"
"DB00014"	"DB01274"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O"	"COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1"
"DB00757"	"DB00916"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2"	"CC1=NC=C(N1CCO)[N+]([O-])=O"
"DB00757"	"DB00915"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2"	"NC12CC3CC(CC(C3)C1)C2"
"DB08865"	"DB00697"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl"	"ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1"
"DB08865"	"DB00691"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl"	"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O"
"DB00308"	"DB00582"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1"	"C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1"
"DB00420"	"DB00104"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12"	"[H][C@]1(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@H](CO)[C@@H](C)O)NC(=O)[C@H](N)CC1=CC=CC=C1)[C@@H](C)O"
"DB01224"	"DB00374"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12"	"[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1"
"DB04844"	"DB00743"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"COC1=C(OC)C=C2C3CC(=O)C(CC(C)C)CN3CCC2=C1"	"[Gd+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)C(COCC1=CC=CC=C1)C(O)=O"
"DB01267"	"DB01036"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1"	"CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C"
"DB06589"	"DB00691"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1"	"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O"
"DB01137"	"DB00374"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1"	"[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1"
"DB00875"	"DB01167"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F"	"CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1"
"DB00875"	"DB01165"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F"	"CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1"
"DB01155"	"DB00697"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O"	"ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1"
"DB00261"	"DB00450"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl"	"FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12"
"DB01155"	"DB00927"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O"	"NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1"
"DB06216"	"DB00818"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1"	"CC(C)C1=CC=CC(C(C)C)=C1O"
"DB00743"	"DB05039"	20	"#Drug1 may increase the QTc-prolonging activities of #Drug2."	"[Gd+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)C(COCC1=CC=CC=C1)C(O)=O"	"CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1"
